"","ano_trimestre","trimestre","oni_media","enso_class","bar_color","data_inicio","enso_fase"
"1",1950,"AMJ",-0.74,"La_Nina","steelblue",1950-05-01,"La_Nina"
"2",1950,"ASO",-0.32,"Neutral","gray80",1950-09-01,"Neutral"
"3",1950,"DJF",-1.47,"La_Nina","steelblue",1950-01-01,"La_Nina"
"4",1950,"FMA",-1.11,"La_Nina","steelblue",1950-03-01,"La_Nina"
"5",1950,"JAS",-0.41,"Neutral","gray80",1950-08-01,"Neutral"
"6",1950,"JFM",-1.07,"La_Nina","steelblue",1950-02-01,"La_Nina"
"7",1950,"JJA",-0.42,"Neutral","gray80",1950-07-01,"Neutral"
"8",1950,"MAM",-1.37,"La_Nina","steelblue",1950-04-01,"La_Nina"
"9",1950,"MJJ",-0.44,"Neutral","gray80",1950-06-01,"Neutral"
"10",1950,"SON",-0.6,"La_Nina","steelblue",1950-10-01,"La_Nina"
"11",1951,"AMJ",0.52,"El_Nino","firebrick",1951-05-01,"El_Nino"
"12",1951,"ASO",1.19,"El_Nino","firebrick",1951-09-01,"El_Nino"
"13",1951,"DJF",-0.82,"La_Nina","steelblue",1951-01-01,"La_Nina"
"14",1951,"FMA",0.2,"Neutral","gray80",1951-03-01,"Neutral"
"15",1951,"JAS",1.08,"El_Nino","firebrick",1951-08-01,"El_Nino"
"16",1951,"JFM",-0.04,"Neutral","gray80",1951-02-01,"Neutral"
"17",1951,"JJA",0.71,"El_Nino","firebrick",1951-07-01,"El_Nino"
"18",1951,"MAM",0.37,"Neutral","gray80",1951-04-01,"Neutral"
"19",1951,"MJJ",0.87,"El_Nino","firebrick",1951-06-01,"El_Nino"
"20",1951,"SON",1.19,"El_Nino","firebrick",1951-10-01,"El_Nino"
"21",1952,"AMJ",-0.03,"Neutral","gray80",1952-05-01,"Neutral"
"22",1952,"ASO",0.25,"Neutral","gray80",1952-09-01,"Neutral"
"23",1952,"DJF",0.533333333333333,"El_Nino","firebrick",1952-01-01,"El_Nino"
"24",1952,"FMA",0.42,"Neutral","gray80",1952-03-01,"Neutral"
"25",1952,"JAS",0.21,"Neutral","gray80",1952-08-01,"Neutral"
"26",1952,"JFM",0.24,"Neutral","gray80",1952-02-01,"Neutral"
"27",1952,"JJA",0,"Neutral","gray80",1952-07-01,"Neutral"
"28",1952,"MAM",0.23,"Neutral","gray80",1952-04-01,"Neutral"
"29",1952,"MJJ",-0.2,"Neutral","gray80",1952-06-01,"Neutral"
"30",1952,"SON",-0.14,"Neutral","gray80",1952-10-01,"Neutral"
"31",1953,"AMJ",0.9,"El_Nino","firebrick",1953-05-01,"El_Nino"
"32",1953,"ASO",0.86,"El_Nino","firebrick",1953-09-01,"El_Nino"
"33",1953,"DJF",0.4,"Neutral","gray80",1953-01-01,"Neutral"
"34",1953,"FMA",0.64,"El_Nino","firebrick",1953-03-01,"El_Nino"
"35",1953,"JAS",0.85,"El_Nino","firebrick",1953-08-01,"El_Nino"
"36",1953,"JFM",0.62,"El_Nino","firebrick",1953-02-01,"El_Nino"
"37",1953,"JJA",0.63,"El_Nino","firebrick",1953-07-01,"El_Nino"
"38",1953,"MAM",0.71,"El_Nino","firebrick",1953-04-01,"El_Nino"
"39",1953,"MJJ",0.7,"El_Nino","firebrick",1953-06-01,"El_Nino"
"40",1953,"SON",0.82,"El_Nino","firebrick",1953-10-01,"El_Nino"
"41",1954,"AMJ",-0.42,"Neutral","gray80",1954-05-01,"Neutral"
"42",1954,"ASO",-0.78,"La_Nina","steelblue",1954-09-01,"La_Nina"
"43",1954,"DJF",0.756666666666667,"El_Nino","firebrick",1954-01-01,"El_Nino"
"44",1954,"FMA",-0.74,"La_Nina","steelblue",1954-03-01,"La_Nina"
"45",1954,"JAS",-1.03,"La_Nina","steelblue",1954-08-01,"La_Nina"
"46",1954,"JFM",-0.04,"Neutral","gray80",1954-02-01,"Neutral"
"47",1954,"JJA",-0.88,"La_Nina","steelblue",1954-07-01,"La_Nina"
"48",1954,"MAM",-0.45,"Neutral","gray80",1954-04-01,"Neutral"
"49",1954,"MJJ",-0.62,"La_Nina","steelblue",1954-06-01,"La_Nina"
"50",1954,"SON",-0.5,"La_Nina","steelblue",1954-10-01,"La_Nina"
"51",1955,"AMJ",-0.67,"La_Nina","steelblue",1955-05-01,"La_Nina"
"52",1955,"ASO",-1.6,"La_Nina","steelblue",1955-09-01,"La_Nina"
"53",1955,"DJF",-0.68,"La_Nina","steelblue",1955-01-01,"La_Nina"
"54",1955,"FMA",-0.78,"La_Nina","steelblue",1955-03-01,"La_Nina"
"55",1955,"JAS",-0.87,"La_Nina","steelblue",1955-08-01,"La_Nina"
"56",1955,"JFM",-0.72,"La_Nina","steelblue",1955-02-01,"La_Nina"
"57",1955,"JJA",-0.8,"La_Nina","steelblue",1955-07-01,"La_Nina"
"58",1955,"MAM",-0.91,"La_Nina","steelblue",1955-04-01,"La_Nina"
"59",1955,"MJJ",-0.58,"La_Nina","steelblue",1955-06-01,"La_Nina"
"60",1955,"SON",-1.81,"La_Nina","steelblue",1955-10-01,"La_Nina"
"61",1956,"AMJ",-0.48,"Neutral","gray80",1956-05-01,"Neutral"
"62",1956,"ASO",-0.29,"Neutral","gray80",1956-09-01,"Neutral"
"63",1956,"DJF",-1.11333333333333,"La_Nina","steelblue",1956-01-01,"La_Nina"
"64",1956,"FMA",-0.6,"La_Nina","steelblue",1956-03-01,"La_Nina"
"65",1956,"JAS",-0.43,"Neutral","gray80",1956-08-01,"Neutral"
"66",1956,"JFM",-0.54,"La_Nina","steelblue",1956-02-01,"La_Nina"
"67",1956,"JJA",-0.65,"La_Nina","steelblue",1956-07-01,"La_Nina"
"68",1956,"MAM",-0.46,"Neutral","gray80",1956-04-01,"Neutral"
"69",1956,"MJJ",-0.58,"La_Nina","steelblue",1956-06-01,"La_Nina"
"70",1956,"SON",-0.54,"La_Nina","steelblue",1956-10-01,"La_Nina"
"71",1957,"AMJ",1.05,"El_Nino","firebrick",1957-05-01,"El_Nino"
"72",1957,"ASO",1.37,"El_Nino","firebrick",1957-09-01,"El_Nino"
"73",1957,"DJF",-0.246666666666667,"Neutral","gray80",1957-01-01,"Neutral"
"74",1957,"FMA",0.77,"El_Nino","firebrick",1957-03-01,"El_Nino"
"75",1957,"JAS",1.27,"El_Nino","firebrick",1957-08-01,"El_Nino"
"76",1957,"JFM",0.45,"Neutral","gray80",1957-02-01,"Neutral"
"77",1957,"JJA",1.36,"El_Nino","firebrick",1957-07-01,"El_Nino"
"78",1957,"MAM",0.94,"El_Nino","firebrick",1957-04-01,"El_Nino"
"79",1957,"MJJ",1.34,"El_Nino","firebrick",1957-06-01,"El_Nino"
"80",1957,"SON",1.52,"El_Nino","firebrick",1957-10-01,"El_Nino"
"81",1958,"AMJ",0.69,"El_Nino","firebrick",1958-05-01,"El_Nino"
"82",1958,"ASO",0.41,"Neutral","gray80",1958-09-01,"Neutral"
"83",1958,"DJF",1.80333333333333,"El_Nino","firebrick",1958-01-01,"El_Nino"
"84",1958,"FMA",0.81,"El_Nino","firebrick",1958-03-01,"El_Nino"
"85",1958,"JAS",0.25,"Neutral","gray80",1958-08-01,"Neutral"
"86",1958,"JFM",1.26,"El_Nino","firebrick",1958-02-01,"El_Nino"
"87",1958,"JJA",0.52,"El_Nino","firebrick",1958-07-01,"El_Nino"
"88",1958,"MAM",0.71,"El_Nino","firebrick",1958-04-01,"El_Nino"
"89",1958,"MJJ",0.51,"El_Nino","firebrick",1958-06-01,"El_Nino"
"90",1958,"SON",0.65,"El_Nino","firebrick",1958-10-01,"El_Nino"
"91",1959,"AMJ",0.07,"Neutral","gray80",1959-05-01,"Neutral"
"92",1959,"ASO",0.2,"Neutral","gray80",1959-09-01,"Neutral"
"93",1959,"DJF",0.616666666666667,"El_Nino","firebrick",1959-01-01,"El_Nino"
"94",1959,"FMA",0.42,"Neutral","gray80",1959-03-01,"Neutral"
"95",1959,"JAS",-0.23,"Neutral","gray80",1959-08-01,"Neutral"
"96",1959,"JFM",0.46,"Neutral","gray80",1959-02-01,"Neutral"
"97",1959,"JJA",-0.24,"Neutral","gray80",1959-07-01,"Neutral"
"98",1959,"MAM",0.1,"Neutral","gray80",1959-04-01,"Neutral"
"99",1959,"MJJ",-0.37,"Neutral","gray80",1959-06-01,"Neutral"
"100",1959,"SON",-0.06,"Neutral","gray80",1959-10-01,"Neutral"
"101",1960,"AMJ",-0.06,"Neutral","gray80",1960-05-01,"Neutral"
"102",1960,"ASO",0.18,"Neutral","gray80",1960-09-01,"Neutral"
"103",1960,"DJF",-0.0966666666666667,"Neutral","gray80",1960-01-01,"Neutral"
"104",1960,"FMA",0.03,"Neutral","gray80",1960-03-01,"Neutral"
"105",1960,"JAS",0.28,"Neutral","gray80",1960-08-01,"Neutral"
"106",1960,"JFM",-0.02,"Neutral","gray80",1960-02-01,"Neutral"
"107",1960,"JJA",0.36,"Neutral","gray80",1960-07-01,"Neutral"
"108",1960,"MAM",0.08,"Neutral","gray80",1960-04-01,"Neutral"
"109",1960,"MJJ",0.07,"Neutral","gray80",1960-06-01,"Neutral"
"110",1960,"SON",0.15,"Neutral","gray80",1960-10-01,"Neutral"
"111",1961,"AMJ",0.44,"Neutral","gray80",1961-05-01,"Neutral"
"112",1961,"ASO",-0.38,"Neutral","gray80",1961-09-01,"Neutral"
"113",1961,"DJF",0.0333333333333333,"Neutral","gray80",1961-01-01,"Neutral"
"114",1961,"FMA",0,"Neutral","gray80",1961-03-01,"Neutral"
"115",1961,"JAS",-0.38,"Neutral","gray80",1961-08-01,"Neutral"
"116",1961,"JFM",0.02,"Neutral","gray80",1961-02-01,"Neutral"
"117",1961,"JJA",-0.12,"Neutral","gray80",1961-07-01,"Neutral"
"118",1961,"MAM",0.26,"Neutral","gray80",1961-04-01,"Neutral"
"119",1961,"MJJ",0.11,"Neutral","gray80",1961-06-01,"Neutral"
"120",1961,"SON",-0.01,"Neutral","gray80",1961-10-01,"Neutral"
"121",1962,"AMJ",-0.14,"Neutral","gray80",1962-05-01,"Neutral"
"122",1962,"ASO",-0.12,"Neutral","gray80",1962-09-01,"Neutral"
"123",1962,"DJF",-0.24,"Neutral","gray80",1962-01-01,"Neutral"
"124",1962,"FMA",-0.24,"Neutral","gray80",1962-03-01,"Neutral"
"125",1962,"JAS",-0.23,"Neutral","gray80",1962-08-01,"Neutral"
"126",1962,"JFM",-0.11,"Neutral","gray80",1962-02-01,"Neutral"
"127",1962,"JJA",0.02,"Neutral","gray80",1962-07-01,"Neutral"
"128",1962,"MAM",-0.44,"Neutral","gray80",1962-04-01,"Neutral"
"129",1962,"MJJ",0,"Neutral","gray80",1962-06-01,"Neutral"
"130",1962,"SON",-0.32,"Neutral","gray80",1962-10-01,"Neutral"
"131",1963,"AMJ",0.39,"Neutral","gray80",1963-05-01,"Neutral"
"132",1963,"ASO",1.26,"El_Nino","firebrick",1963-09-01,"El_Nino"
"133",1963,"DJF",-0.4,"Neutral","gray80",1963-01-01,"Neutral"
"134",1963,"FMA",0.41,"Neutral","gray80",1963-03-01,"Neutral"
"135",1963,"JAS",1.23,"El_Nino","firebrick",1963-08-01,"El_Nino"
"136",1963,"JFM",0.26,"Neutral","gray80",1963-02-01,"Neutral"
"137",1963,"JJA",1.17,"El_Nino","firebrick",1963-07-01,"El_Nino"
"138",1963,"MAM",0.14,"Neutral","gray80",1963-04-01,"Neutral"
"139",1963,"MJJ",1.02,"El_Nino","firebrick",1963-06-01,"El_Nino"
"140",1963,"SON",1.39,"El_Nino","firebrick",1963-10-01,"El_Nino"
"141",1964,"AMJ",-0.64,"La_Nina","steelblue",1964-05-01,"La_Nina"
"142",1964,"ASO",-0.73,"La_Nina","steelblue",1964-09-01,"La_Nina"
"143",1964,"DJF",1.07,"El_Nino","firebrick",1964-01-01,"El_Nino"
"144",1964,"FMA",-0.42,"Neutral","gray80",1964-03-01,"Neutral"
"145",1964,"JAS",-0.84,"La_Nina","steelblue",1964-08-01,"La_Nina"
"146",1964,"JFM",0.1,"Neutral","gray80",1964-02-01,"Neutral"
"147",1964,"JJA",-0.72,"La_Nina","steelblue",1964-07-01,"La_Nina"
"148",1964,"MAM",-0.67,"La_Nina","steelblue",1964-04-01,"La_Nina"
"149",1964,"MJJ",-0.43,"Neutral","gray80",1964-06-01,"Neutral"
"150",1964,"SON",-0.82,"La_Nina","steelblue",1964-10-01,"La_Nina"
"151",1965,"AMJ",0.86,"El_Nino","firebrick",1965-05-01,"El_Nino"
"152",1965,"ASO",2.06,"El_Nino","firebrick",1965-09-01,"El_Nino"
"153",1965,"DJF",-0.593333333333333,"La_Nina","steelblue",1965-01-01,"La_Nina"
"154",1965,"FMA",0.01,"Neutral","gray80",1965-03-01,"Neutral"
"155",1965,"JAS",1.84,"El_Nino","firebrick",1965-08-01,"El_Nino"
"156",1965,"JFM",0.03,"Neutral","gray80",1965-02-01,"Neutral"
"157",1965,"JJA",1.66,"El_Nino","firebrick",1965-07-01,"El_Nino"
"158",1965,"MAM",0.5,"El_Nino","firebrick",1965-04-01,"El_Nino"
"159",1965,"MJJ",1.14,"El_Nino","firebrick",1965-06-01,"El_Nino"
"160",1965,"SON",2.03,"El_Nino","firebrick",1965-10-01,"El_Nino"
"161",1966,"AMJ",0.29,"Neutral","gray80",1966-05-01,"Neutral"
"162",1966,"ASO",-0.11,"Neutral","gray80",1966-09-01,"Neutral"
"163",1966,"DJF",1.37333333333333,"El_Nino","firebrick",1966-01-01,"El_Nino"
"164",1966,"FMA",0.76,"El_Nino","firebrick",1966-03-01,"El_Nino"
"165",1966,"JAS",-0.07,"Neutral","gray80",1966-08-01,"Neutral"
"166",1966,"JFM",1.19,"El_Nino","firebrick",1966-02-01,"El_Nino"
"167",1966,"JJA",0.02,"Neutral","gray80",1966-07-01,"Neutral"
"168",1966,"MAM",0.02,"Neutral","gray80",1966-04-01,"Neutral"
"169",1966,"MJJ",0.42,"Neutral","gray80",1966-06-01,"Neutral"
"170",1966,"SON",-0.12,"Neutral","gray80",1966-10-01,"Neutral"
"171",1967,"AMJ",0.12,"Neutral","gray80",1967-05-01,"Neutral"
"172",1967,"ASO",-0.36,"Neutral","gray80",1967-09-01,"Neutral"
"173",1967,"DJF",-0.41,"Neutral","gray80",1967-01-01,"Neutral"
"174",1967,"FMA",-0.66,"La_Nina","steelblue",1967-03-01,"La_Nina"
"175",1967,"JAS",-0.49,"Neutral","gray80",1967-08-01,"Neutral"
"176",1967,"JFM",-0.51,"La_Nina","steelblue",1967-02-01,"La_Nina"
"177",1967,"JJA",-0.03,"Neutral","gray80",1967-07-01,"Neutral"
"178",1967,"MAM",-0.18,"Neutral","gray80",1967-04-01,"Neutral"
"179",1967,"MJJ",0.06,"Neutral","gray80",1967-06-01,"Neutral"
"180",1967,"SON",-0.28,"Neutral","gray80",1967-10-01,"Neutral"
"181",1968,"AMJ",0.52,"El_Nino","firebrick",1968-05-01,"El_Nino"
"182",1968,"ASO",0.42,"Neutral","gray80",1968-09-01,"Neutral"
"183",1968,"DJF",-0.633333333333333,"La_Nina","steelblue",1968-01-01,"La_Nina"
"184",1968,"FMA",-0.3,"Neutral","gray80",1968-03-01,"Neutral"
"185",1968,"JAS",0.38,"Neutral","gray80",1968-08-01,"Neutral"
"186",1968,"JFM",-0.68,"La_Nina","steelblue",1968-02-01,"La_Nina"
"187",1968,"JJA",0.54,"El_Nino","firebrick",1968-07-01,"El_Nino"
"188",1968,"MAM",-0.34,"Neutral","gray80",1968-04-01,"Neutral"
"189",1968,"MJJ",0.66,"El_Nino","firebrick",1968-06-01,"El_Nino"
"190",1968,"SON",0.85,"El_Nino","firebrick",1968-10-01,"El_Nino"
"191",1969,"AMJ",0.35,"Neutral","gray80",1969-05-01,"Neutral"
"192",1969,"ASO",1.01,"El_Nino","firebrick",1969-09-01,"El_Nino"
"193",1969,"DJF",1.13,"El_Nino","firebrick",1969-01-01,"El_Nino"
"194",1969,"FMA",0.73,"El_Nino","firebrick",1969-03-01,"El_Nino"
"195",1969,"JAS",0.81,"El_Nino","firebrick",1969-08-01,"El_Nino"
"196",1969,"JFM",0.81,"El_Nino","firebrick",1969-02-01,"El_Nino"
"197",1969,"JJA",0.56,"El_Nino","firebrick",1969-07-01,"El_Nino"
"198",1969,"MAM",0.76,"El_Nino","firebrick",1969-04-01,"El_Nino"
"199",1969,"MJJ",0.18,"Neutral","gray80",1969-06-01,"Neutral"
"200",1969,"SON",0.76,"El_Nino","firebrick",1969-10-01,"El_Nino"
"201",1970,"AMJ",-0.31,"Neutral","gray80",1970-05-01,"Neutral"
"202",1970,"ASO",-0.73,"La_Nina","steelblue",1970-09-01,"La_Nina"
"203",1970,"DJF",0.516666666666667,"El_Nino","firebrick",1970-01-01,"El_Nino"
"204",1970,"FMA",0.34,"Neutral","gray80",1970-03-01,"Neutral"
"205",1970,"JAS",-0.7,"La_Nina","steelblue",1970-08-01,"La_Nina"
"206",1970,"JFM",0.13,"Neutral","gray80",1970-02-01,"Neutral"
"207",1970,"JJA",-0.87,"La_Nina","steelblue",1970-07-01,"La_Nina"
"208",1970,"MAM",0.1,"Neutral","gray80",1970-04-01,"Neutral"
"209",1970,"MJJ",-0.7,"La_Nina","steelblue",1970-06-01,"La_Nina"
"210",1970,"SON",-0.78,"La_Nina","steelblue",1970-10-01,"La_Nina"
"211",1971,"AMJ",-0.78,"La_Nina","steelblue",1971-05-01,"La_Nina"
"212",1971,"ASO",-0.96,"La_Nina","steelblue",1971-09-01,"La_Nina"
"213",1971,"DJF",-1.36,"La_Nina","steelblue",1971-01-01,"La_Nina"
"214",1971,"FMA",-0.8,"La_Nina","steelblue",1971-03-01,"La_Nina"
"215",1971,"JAS",-0.71,"La_Nina","steelblue",1971-08-01,"La_Nina"
"216",1971,"JFM",-1.13,"La_Nina","steelblue",1971-02-01,"La_Nina"
"217",1971,"JJA",-0.79,"La_Nina","steelblue",1971-07-01,"La_Nina"
"218",1971,"MAM",-0.61,"La_Nina","steelblue",1971-04-01,"La_Nina"
"219",1971,"MJJ",-0.82,"La_Nina","steelblue",1971-06-01,"La_Nina"
"220",1971,"SON",-0.88,"La_Nina","steelblue",1971-10-01,"La_Nina"
"221",1972,"AMJ",0.8,"El_Nino","firebrick",1972-05-01,"El_Nino"
"222",1972,"ASO",1.83,"El_Nino","firebrick",1972-09-01,"El_Nino"
"223",1972,"DJF",-0.703333333333333,"La_Nina","steelblue",1972-01-01,"La_Nina"
"224",1972,"FMA",0.45,"Neutral","gray80",1972-03-01,"Neutral"
"225",1972,"JAS",1.52,"El_Nino","firebrick",1972-08-01,"El_Nino"
"226",1972,"JFM",0.03,"Neutral","gray80",1972-02-01,"Neutral"
"227",1972,"JJA",1.4,"El_Nino","firebrick",1972-07-01,"El_Nino"
"228",1972,"MAM",0.75,"El_Nino","firebrick",1972-04-01,"El_Nino"
"229",1972,"MJJ",1.2,"El_Nino","firebrick",1972-06-01,"El_Nino"
"230",1972,"SON",2.17,"El_Nino","firebrick",1972-10-01,"El_Nino"
"231",1973,"AMJ",-0.83,"La_Nina","steelblue",1973-05-01,"La_Nina"
"232",1973,"ASO",-1.69,"La_Nina","steelblue",1973-09-01,"La_Nina"
"233",1973,"DJF",1.84666666666667,"El_Nino","firebrick",1973-01-01,"El_Nino"
"234",1973,"FMA",-0.19,"Neutral","gray80",1973-03-01,"Neutral"
"235",1973,"JAS",-1.36,"La_Nina","steelblue",1973-08-01,"La_Nina"
"236",1973,"JFM",0.49,"Neutral","gray80",1973-02-01,"Neutral"
"237",1973,"JJA",-1.31,"La_Nina","steelblue",1973-07-01,"La_Nina"
"238",1973,"MAM",-0.59,"La_Nina","steelblue",1973-04-01,"La_Nina"
"239",1973,"MJJ",-1.18,"La_Nina","steelblue",1973-06-01,"La_Nina"
"240",1973,"SON",-2.09,"La_Nina","steelblue",1973-10-01,"La_Nina"
"241",1974,"AMJ",-0.85,"La_Nina","steelblue",1974-05-01,"La_Nina"
"242",1974,"ASO",-0.66,"La_Nina","steelblue",1974-09-01,"La_Nina"
"243",1974,"DJF",-1.83666666666667,"La_Nina","steelblue",1974-01-01,"La_Nina"
"244",1974,"FMA",-0.97,"La_Nina","steelblue",1974-03-01,"La_Nina"
"245",1974,"JAS",-0.35,"Neutral","gray80",1974-08-01,"Neutral"
"246",1974,"JFM",-1.21,"La_Nina","steelblue",1974-02-01,"La_Nina"
"247",1974,"JJA",-0.21,"Neutral","gray80",1974-07-01,"Neutral"
"248",1974,"MAM",-0.91,"La_Nina","steelblue",1974-04-01,"La_Nina"
"249",1974,"MJJ",-0.55,"La_Nina","steelblue",1974-06-01,"La_Nina"
"250",1974,"SON",-0.82,"La_Nina","steelblue",1974-10-01,"La_Nina"
"251",1975,"AMJ",-1.15,"La_Nina","steelblue",1975-05-01,"La_Nina"
"252",1975,"ASO",-1.54,"La_Nina","steelblue",1975-09-01,"La_Nina"
